ID	Bibliography	Discussion	Title	Ancient City	Roman Province	Date	Low Date	High Date	Low Date Uncertainty	High Date Uncertainty	Dedicator	Honorand	Military	Civic	Administrator	Inscription Type	Keywords	Modern City	Modern Country	Photo	Sole Dedication	Group Dedication	Checked By	Damnatio	Inscription Text	Translation	Notes
555	SYRIA 5 (1924) S. 112	"Could not find transcription on EDCS
MG"																		http://web3.forest.usf.edu/main/other/severan/jdi/images/554.jpg			Image				
46	"AE 1961 00082 = IDR 03-05-01, 00225"	"EDCS cites this as AE 1961, 00082 = IDR-03-05-01, 00225   
Lit from EDCH: AE 1961, 0082.
 M. Macrea, Dacia 3, 1959, 325-327, Nr. 1; fig. 1. - AE 1961.
 IDR 3, 5, 225; Foto u. Zeichnung."				212-217					L Aur Marcianus						"C, JD, aedile, votive, tabula,c,  jd, mater avg"	"Apulum (Alba Iulia, Romania), votive inscription, tabula"	Dacia	http://web3.forest.usf.edu/main/other/severan/jdi/images/45.jpg			Complete		[I(ovi) O(ptimo) M(aximo) S]abasio / [pro sal(ute) I]mp(eratoris) Caes(aris) / [M(arci) Aur(eli) Ant]onini Pii Fel(icis) / [Aug(usti) et Iul(iae)] Aug(usti) matris / [Aug(usti) a deo i]ussus fecit / [L(ucius?) Aur(elius?) M]arcianus / [aedi]licius	"To Jupiter Optimus Maximis Sabasius for the health of the Imperator Caesar Marcus Aurelius Antoninus Pius Felix Augustus and Julia Augusta, mother of the Augustus. L(ucius?) Aur(elius?) Marcianus, ex-aedile, by order of the god, made this."	
49	AE 1966 00430 a (A image is continued on next record)	"The AE reports: These are letters from members of the imperial family who content remains uncertain due to lacunae in the text.  In the first letter, whose author remains unknown, it’s a matter of privileges and favors awarded by the emperor to the feast and games of the Artemisia.  These have already been attested as iera eiselastika"																"Ephesus,  gynamsium of the theatre"	Asia	http://web3.forest.usf.edu/main/other/severan/jdi/images/48.jpg			Image		"π_____________
__ _____ ___ ___ ___ ___ _________..... _
π______ ___ _____π____
___ _____ ___ ___ ___ ________
___ ___________ ____________ π_______ ___ _____
___"		
549	Parvan 00034	"Could not find transcription on EDCS

MG"																		http://web3.forest.usf.edu/main/other/severan/jdi/images/548.jpg			Image				
248	SEG 15 00703																			http://web3.forest.usf.edu/main/other/severan/jdi/images/247.jpg			Transcription				
502	IRT 00407	"Transcription taken from EDCS
MG"															JD	Labdah / Lepcis Magna	Tripolitana	http://web3.forest.usf.edu/main/other/severan/jdi/images/501.jpg			Image		Iuliae Aug(ustae) / matri / August[[o[rum]]] / et castrorum / D(ecimus) Clodius Galba / proc(urator)		
80	CIL 03 00075	"EDCS cites this as  CIL 03, 00075 (p 968) = CIL 03, 06630 = D 04424 (p 182)"				198-209					unknown						"domus, decuriones, mater castrorum, stone quarry"	Philae	Egypt	http://web3.forest.usf.edu/main/other/severan/jdi/images/79.jpg			Complete		I(ovi) O(ptimo) C(apitolino) Hammoni Chnubidi / Iunoni Reginae quor(um) sub / tutela hic mons est quod / primiter sub imperio p(opuli) R(omani) / felicissimo saeculo d(ominorum) / n(ostrorum) Invict(orum) Imp(eratorum) Severi et / Antonini Piisimorum Augg(ustorum) / et [[G[etae nobili]ss[imi Caes(aris) et]]] / Iuliae Domnae Aug(ustae) m(atris) k(astrorum) / iuxsta Philas novae / lapicaedinae adinven/tae tractaeque sunt para/staticae et columnae / grandes et multae sub / Subatiano Aquila{e} pr(aefecto) / Aeg(ypti) curam agente op(eris) d[o]minic(i) / Aurel(io) Heraclida{e} dec(urione) al(ae) Maur(orum)	To Jupiter Optimus Maximus Hammon Chnubidus to Queen Juno under whose tutelage is this mountain which in the first place is under the command of the Roman people by the most favorable generation of our masters the Invincible Emperors Severus and Antoninus of the most Pius Auggustorum and by the most noble Geta Caesar and Julia Domna Augusta Mater Castrorum near Phila new quarries were found and many large high quality columns were drawn from them under the Prefect of Egypt Subatianus Aquila with the lord and decurio of the squadron of the Moors Aurelius Heraclidus taking care of the work.	
349	IRT 00037	"EDCS addition; not in Kettenhoffen

MW"															"JD, LSS"			http://web3.forest.usf.edu/main/other/severan/jdi/images/348.jpg			Image		Iuliae Domnae Augus/tae matri Augusti/[[ru[m]]] et castrorum / Imp(eratoris) Caesaris L(uci) Septi/mi Severi Pii Perti/nacis Augusti / Sabrathenses / publice		
177	CIL 03 08243 = Zotovic 00042 = Merlat 00054	KP															"C, JD"			http://web3.forest.usf.edu/main/other/severan/jdi/images/176.jpg			Translation		[3] O M D/ PRO SALVTE/ IMP(eratori) M(arci) AVRELI/ANTONINI PII/ AVG(usti) ET IVLIAE/ AVG(ustae) MATRI KAST(rorum)/ ACHILLEVS EORW*/ DM SERWS POS/ KAL NOVEMBR// SABINO II ET ANV LINO COS	To (Jove?) Optimus Maximus Dolicheno for health to the imperator Marcus Aurelius Antoninus Pius Augustus and Julia Augustus mother of the camps.	
95	AE 1999 01771 a/b	"*Assuming Gamoniensis is a place. 
*Coloni: colonists, inhabitants, or farmers?

HG: Dated between 209 (when Geta became Augustus) and 211 (when Severus died)."				209-211					inhabitants of Gamoniensis						"Minerva, LSS, C, G, JD"			http://web3.forest.usf.edu/main/other/severan/jdi/images/94.jpg			Proof		[M]INERVAE VIC/[to]RIAE AUG(ustae) SACR(um) / PRO SALUTE AUGG[[g(ustorum)]] / [Im)PP[[p(eratorum)]] SEUERI ET / [An]TONINI [[et Getae]] / [et I]ULIAE DOMNAE AUG(ustae) / [c]OLONI GAM(oniensis) SUA PEC(unia) F(ecerunt).	"A sacrifice to the victory of the Augustan Minerva, greetings on behalf of the [[(3) Augusti, (3) Imperatores]] Severus and Antoninius [[and Geta]] and Julia Domna Augusta. *The farmers/inhabitants/colonists* of Gamoniensis finished (this) with their own money."	
86	AE 1975 00142	"HG
Location: From a marble base, in an enclosed portico.

Date: Note says September 13, 196

*Unsure of the meaning of “priscoconsulibus”"				196											"LSS, JD, Consul, Quinguennali"	Marble base		http://web3.forest.usf.edu/main/other/severan/jdi/images/85.jpg			Proof		"a) Face Principale:
IULIAE/ AUG(ustae)/MATRI/ CASTRORUM/ IMP(eratoris) L(ucii) SEPTIMI SEUERI/ PII PERTINACIS AUG(usti)/ ARABICI ADIABENIC(i) P(atris) P(atriae),/ Q(uin)Q(uennalitate) C(aii) VIBI FELICIS, IIUIR(atu)/ C(aii) VOLCEI MAGNI, Q(uinti) EGRILI/ INGENUI, CUR(a) AGENTIB(us) C(aio) LUCCEIO FELICE, M(arco) METTIO MODESTO.
b) Face laterale droite:
DEDIC(ata) ID(ibus) SEPT(embribus)/ DEXTRO II (et) PRIS[co]co(n)S(ulibus)."	"Principle Face: To Julia Augusta, Mater Castrorum, (and to) the Imperator Lucius Septimius Severus Pius, Pertinax, Augustus, Arabicus, Adiabenicus, Pater Patriae, (by) the Quinquennali Caius Felicis I Iuiratus (?), Caius Volcei Magni, Quintus Egrili Ingenuis, with effective care(?) by Caius Lucceius Felice, (and) Marcus Mettio Modesto.
Right face: Dedicated on the ides of September II* in the former, fortunate, Consulship(?)"	
402	CIL 08 12141 = CIL 08 00710. 00713	"Transcription from EDCS.

HG"															"LSS, JD,"			http://web3.forest.usf.edu/main/other/severan/jdi/images/401.jpg			Translation		[Pro salute Imp(eratoris) Caes(aris) L(uci) Septimi Severi Pii Pertinacis Aug(usti) Ar]ab(ici) A[diab(enici) P]art(hici) max(imi) pa[tris patriae pont(ificis) max(imi) trib(unicia) pot(estate) 3 imp(eratoris) 3 co(n)s(ulis) 3 et Iulia]e Domna[e Augustae matri] Aug[[g(ustorum)]] et castrorum [3] / [3 aedem 3 quam ob honorem flaminatus Cae]ci[lior(um) Hon]orat[i] et Ocu[latiani(?) et 3 filiorum suorum facere promiserat 3] sua pecu[nia fecit et statui]s exornavit		
124	AE 1990 00805	"*Unsure of who “fecit” is referring to.
 
Location: A plaque from the structure of the temple of Hercules, found in Budapest(?)

HG: Dated between 212 (after Geta and Septimius Severus died) and 217 (when Caracalla was murdered).  Note says 216."				212-217											"C, JD, Consul"	A plaque from the Temple of Hercules		http://web3.forest.usf.edu/main/other/severan/jdi/images/123.jpg			Proof		HE[rculi Aug(usto) sac(rum)] / PRO SALU[te et incolumitate domini nostri] / IMP(eratoris) CAES(aris) [M(arci) Aur(eli) Severi Antonini Pii Felicis] / INVICTI AU[g(usti) Parthici max(imi) Britannici max(imi)] / GERMANICI M[ax(imi) et Iuliae Domnae Augustae] / MATRIS AUGUST[i et castrorum 3] / TEMPLUM HERCULIS [3] / A FUNDAMENTIS ADIE[cta(?) porticu(?) ex voto fecit] / CATTIO SABINO II [et Cornelio Anullino co(n)s(ulibus)].	"A sacrifice to the Augustan Hercules.  Greetings on behalf of and for the safety of our Lord Imperator, Caesar Marcus Aurelius Antoninus Pius Felix, the unconquerable Augustus, Parthicus Maximus, Britannicus Maximus, Germanicus Maximus and Julia Domna Augusta, Mater Augusti and Castrorum…The temple of Hercules… the colonnade raised from the foundation he finished (it) in accordance with his vow, Cattius Sabino II* and Cornelius Anulinno, during their consulships."	
29	CIL 08 18252 = AE 1920 00021 = AE 1917/18 00027	"Lit. from EDH:   AE 1920, 0021.
 AE 1917/18, 0027.
 CIL 08, 18252.
 B.E. Thomasson, Fasti Africani. Senatorische und ritterliche
 Amtsträger in den römischen Provinzen Nordafrikas von Augustus bis
 Diokletian (Stockholm 1996) 178, Nr. 52e."				198-209					Tiberius Claudius Subatianus Proculus						"domus, LSS, C, JD, municipal, legate, mater avggg, mater castrorum"	Lambaesis (Algeria)	"Africa, Numidia"	http://web3.forest.usf.edu/main/other/severan/jdi/images/28.jpg			Complete		[Pro salute et incolum]ITATE DOMINORVM NOSTRORVM / [Seueri et Antonini (Pii Fel)]icis AVGVSTORVM ET IVLIAE AVG(ustae) MATRIS AVGGG(ustorum)* / E(t) CASTRORVM / [Ti(berius) Cl(audius) Subatianus] PROCVLVS LEG(atus) AVGGG(ustorum) CO(n)S(ul) DESIG(natus) TEMPLVM DE(i)/ [--- restituit paui]MENTVM TESSELLIS ET PARIETES MARMORIB(us) EXORNAVIT.	"On behalf of the health and integrity of our Lords Severus and Antoninus [Pius Fel]ix Auggusti and Julia Augusta Mater Avgggustorum and Castrorum.  Tiberius Claudius Subatianus Proculus, Legate of the Augusti, Consul Designate, restored the Temple (of the divine or to the divinity?), he furnished the pavement with tiles and adorned the walls with marble"	
92	AE 1997 01562 a/b	"EDCS cites this as AE 1997, 01562 = AE 1984, 00914 

Lit from EDH:   AE 1984, 0914. (B)
 M. Avi-Yonah, in: B. Mazar, The Excavations in the Old City of
 Jerusalem (Jerusalem 1969) 22-24; pl. 12,6. (B) - AE 1984.
 B. Lifshitz, ANRW 2, 8 (Berlin - New York 1977) 485-486. (B)"															"domus, legate, dedication, building, tabula"	"Aelia Capitolina (Jerusalem, Israel); building/ dedicatory inscription; tabula"	Judaea	http://web3.forest.usf.edu/main/other/severan/jdi/images/91.jpg			Image		[Imp(eratori) Caes(ari) L(ucio) Septimio Severo Pio Pertinaci Aug(usto) Arab(ico)] Adiab(enico) Parth(ico) / [max(imo) pont(ifici) max(imo) trib(unicia) pot(estate) imp(eratori) XI(?) cons(uli) III p(atri) p(atriae) et Imp(eratori)] Caes(ari) M(arco) Aur(elio) / [Antonino Aug(usto) et L(ucio) Septimio Getae nobilissimo Caes(ari)] et Iuliae Aug(ustae) / [matri castorum et Fulviae Plautillae Aug(ustae?) col(onia) Ael]ia Kap(itolina) Commo/[diana Pia Felix prop]rio(?) sumptu / [fecit dedicante 3 leg(ato) Augg(ustorum) pro] pr(aetore) curante / [		
217	AE 2001 01965																			http://web3.forest.usf.edu/main/other/severan/jdi/images/216.jpg			Transcription				
127	AE 1990 00998																			http://web3.forest.usf.edu/main/other/severan/jdi/images/126.jpg			Transcription				
44	AE 1958 00232 a/b = ILD 664	"Lingones are the people of western central Gaul according to Caes. BG

Lit from EDH: AE 1958, 0232. (B)
 ILD 664. (B)
 M. Macrea, StCercIstorV 8, 1957, 234-236, Nr. 4; fig. 14 (Foto u. Zeichnung).
 (B) - AE 1958.
 D. Isac, EphNapocensis 3, 1993, 192; fig. 3 (Zeichnung). (B)
 N. Gudea - V. Luc_cel, Inscrip_ii _i monumente sculpturale în Muzeul de
 Istorie _i Art_ Zal_u ( Zal_u 1975) 10-11, Nr. 6; Foto. (B)
 I. Piso, in: F. Beutler - W. Hameter (Hrsg.), ""Eine ganz normale Inschrift"" ...
 und ähnliches zum Geburtstag von Ekkehard Weber. Festschrift zum 30. April 2005
 (Wien 2005) 331. (B)"				212-217					5th Antonine Cohort of Lingones						"military, cohort V Lingones, JD, C, honorific, tabula, mater avg, mater castrorum, mater senatus, mater patriae, sole dedicant"	"Porolissum  (Mirsid, Romania), honorific, tabula"	Dacia	http://web3.forest.usf.edu/main/other/severan/jdi/images/43.jpg			Complete		[Iuliae Dom]/[nae Augus]/tae [matri] / sanc[tissi]/mi A[ntoni]/ni Au[g(usti) et cas]/tror[um sena]/tusque a[c patriae] / coh(ors) V [Ling(onum)] / Ant[oni]/nia[na]	"To Julia Domna Augusta, mother of the most sacred Antoninus Augustus, and of the Camp, the Senate, and Fatherland. (Dedicated by) the 5th Cohort of the Antonine Lingones."	
503	IRT 00408	"Transcription taken from EDCS

AB: Date set to 209-212 b/c JD is shown as being mother of the 2 Augusti, and Geta did not become Augustus until 209 and was killed in 212."				209-212					"Messius Atticus, centurion"						"JD, military, centurion, cohort, votive, sole dedicant"	Labdah / Lepcis Magnis	Tripolitana	http://web3.forest.usf.edu/main/other/severan/jdi/images/502.jpg			Image		Iuliae Aug(ustae) / matri Aug[[g]](ustorum) / et castrorum / Messius Atticus |(centurio) / coh(ortis) VII pr(aetoriae) p(iae) v(indicis) / v(otum) s(olvit)	To Julia Augusta mother of the Auggusti and the Camp; Messius Atticus the centurion of 7th Cohort Praetorian Pius Vindex Cohort in fulfillment of a vow [dedicates this].	
276	CIL 08 00075	EDCS addition; not in Kettenhoffen															"JD, LSS"			http://web3.forest.usf.edu/main/other/severan/jdi/images/275.jpg			Translation		Iuliae Domnae Aug(ustae) / [matris Augus]ti / et castrorum Imp(eratoris) Caes(aris) / [L(uci) S]ept[imi Severi Pii Per]/[tinacis Aug(usti)		
466	CIL 13 08952	"Transcription from EDCS.

HG"															"LSS, C, G, JD, domus"			http://web3.forest.usf.edu/main/other/severan/jdi/images/465.jpg			Translation		[Imp(eratore) C]aes(are) d[ivi M(arci) Antonini Pii] / [Germani]ci Sarm[atici f(ilio) divi] / Commodi fr]atre di[vi Antoni]/[ni Pii n(epote) di]vi Hadr[iani pron(epote)] / [L(ucio) Sept(imio) S]evero Pio [Pert(inace) Aug(usto)] / [Arabico] Adiaben[ico Parth]/[ico p(ontifice) m(aximo) trib(unicia)] potes(tate) VI[3 co(n)s(ule) II p(atre) p(atriae)] / [et Imp(eratore) Caes(are) L(uci)] Septimi [Severi Pii] / [Pertinacis] Aug(usti) fil(io) [M(arco) Aur(elio) An]/[tonino Au]g(usto) trib(unicia) [pot(estate) 3 et P(ublio) Sept(imio) Geta nob(ilissimo)] Caesa[re et Iulia] / [Aug(usta) matre A]ugg(ustorum) [nn(ostrorum)]		
8	AE 1901 00002	HG: Dated between 209 (when Geta became Augustus) and 211 (when Septimius Severus died)				209-211					The Curia						"LSS, C, JD, Curia, mater avgg, mater castrorum, damnatio memoriae [[G]]"	Tobna/ Tubunae	Numidia	http://web3.forest.usf.edu/main/other/severan/jdi/images/7.jpg			Complete		IMP(eratori) CAESARI L(ucio) SEPTIMIO SEVE/RO PIO (Pe)RT(inaci) AVG(usto) ET IMP(eratori) CAES(ari) M(arco) AVR(elio) ANT(onino) AVG(usto) / [[Maximo ac Fortissimo Principi]] AVG(usti)/ N(ostri) FILI[[O]] ET IVLIAE DOMNAE AVG(ustae) / MATRI AVG[[g(ustorum) N[n](ostrorum)]]* ET CASTRORVM / CVRIA [[VICTORIAE ANTONINI]]	"To the Imperator Caesar L(ucius) Septimius Severus Pius Pertinax Augustus and to the Imperator Caesar Marcus Aurelius Antoninus Augustus [[Maximo and indeed Fortissimus Princeps]], Augustus our son and Julia Domna, Augusta, Mother of our Augustus [[Augusti]] and Castrorum.  The Curia set this up to the victory of Antoninus"	
227	AE 2003 01513	"Transcription from EDCS
Publication: AE 2003, 01513
[SN]

Lit from EDH: AE 2003, 1513. (B)
 I. Piso - A. Pescaru - E. Pescaru, ActaMusNapoca 39/40, 2002/03,
 197-200; Abb. 1; Abb. 2 (Zeichnung). - AE 2003.
 ILD 318."				post 211					C. Valerius Valentinus tribune						"C, JD, Military, legion, votive, altar ?, mater avg mater castrorum mater senatus mater patriae"	"Germisara (Geoagiu, Romania); votive inscription"	Dacia	http://web3.forest.usf.edu/main/other/severan/jdi/images/226.jpg			Translation		Dian[a]e / Aug(ustae) s[acru]m / pro sa[l(ute)] et [i]nc(olumitate) / M(arci) Aur(eli) Anton[i]ni Pii Aug(usti) et Ii[lia]e / Aug(ustae) matris [Aug(usti) castr(orum)] / senat(us) ac patr[iae] / C(aius) Val(erius) Valent[inus] / trib(unus) leg(ionis) XIIII G(eminae) An[t(oninianae)] // item trib(unus) n(umeri) sing(ularium) / Brittan[nicianorum	... C. Valerius Valentinus tribune of Legio XIIII Geminae Antoniniana twice tribune of the unit of sinulares of Brittanni	
391	CIL 08 10202	"Transcription from EDCS.

HG"															JD			http://web3.forest.usf.edu/main/other/severan/jdi/images/390.jpg			Translation		pont(ifici) max(imo) t]rib(unicia) / [pot(estate) XVIII im]p(eratori) I[II] / [co(n)s(uli) IIII pro]co(n)s(uli) / [et Iul(iae) Aug(ustae)] ma[t(ri)] / [Aug(usti) et c]astro[r(um)] / [et sena]tus [ac] / [patriae] res p(ulica) [col(oniae)] / [Tham]ug(adis)		
562	Vives 01273 = CIL 02 00810	"Transcription from EDCS. JL: Vives is Inscripciones Latinas de la Espana Romana. Antologia de 6800 textos por J. Vives (Universidad de Barcelona.) 1971

HG"															"JD, LSS, C,"	Caceres/ Caparra	Hispania	http://web3.forest.usf.edu/main/other/severan/jdi/images/561.jpg			Translation		Iuliae Aug(ustae) matri castror(um) / coniugi Imp(eratoris) Caes(aris) L(uci) Sept(imi) / Severi Pii Pertinacis Aug(usti) / et matri M(arci) Aur(eli) Ant(onini) Imp(eratoris) / [6] / ordo splendidis[simus] / Ca[perensium devotus] / [numini maiestatique eius]		
348	ILTun 00585	"EDCS addition; not in Kettenhoffen

MW"															JD			http://web3.forest.usf.edu/main/other/severan/jdi/images/347.jpg			Image		f]ortissimi invictissimique C(?)[3] / [3i]ci maximi p(atris?) p(atriae?) p(ontificis?) m(aximi) et Iuliae Dom[nae Augustae 3] / [[6]] / [3 civitas Chusir]ensis templum vetustate conlapsum [		
88	AE 1975 00842																			http://web3.forest.usf.edu/main/other/severan/jdi/images/87.jpg			Image				
304	CIL 08 17835	"EDCS addition; not in Kettenhoffen

MW"															domus			http://web3.forest.usf.edu/main/other/severan/jdi/images/303.jpg			Translation		Marti Aug(usto) / Conservatori / dominorum / nn[[[n(ostrorum)]]] Impp(eratorum) L(uci) Sep/timi Severi et / M(arci) Aureli Anto/nini <> / <> Aug[g[[g(ustorum)]]] / et Iuliae [Domnae		
235	AE 2004 01631																			http://web3.forest.usf.edu/main/other/severan/jdi/images/234.jpg			Transcription				
601	ILTun 01206 = CIL 08 14369 + ILAfr 00435	"Transcription from EDCS.

HG"															"LSS, C, JD"			http://web3.forest.usf.edu/main/other/severan/jdi/images/600.jpg			Image		Iov[i] O[pt(imo) Max(imo)] Iuno[ni Reginae Mi]nerv[ae Aug(ustis) sacrum] / [pro salute Imp(eratoris)] Caes(aris) divi L(uci) Se[pti]m[i Severi Pii Pert(inacis) Au]g(usti) Arab(ici) Adiab(enici) Par[th(ici) max(imi) Brit(annici) max(imi) fil(ii) divi M(arci) Antonini Pii G]erm(anici) Sar[m(atici nep(otis) divi Antonini Pii pronep(otis) divi Hadriani] // [abnep(otis) divi Trai]ani Parthici et div[i Nervae adnep(otis) M(arci) Aureli] Antonini Pii Fe[l(icis) Aug(usti) Parth(ici) max(imi) Brit(annici) max(imi) Germ(anici) max(imi) tr(ibunicia) p(otestate) 3] i[m]p(eratoris) [3] p[atris patriae 3] / [Iuliae Aug(ustae) matris A]ug(usti) et castrorum et [senatus et patriae mun]icipium Septimi[um Aurelium Aveddensium numini maiestatique eorum devotum		
542	Libya Antiqua 5 (1968) S. 90	"Could not find transcription on EDCS

MG"																		http://web3.forest.usf.edu/main/other/severan/jdi/images/541.jpg			Image				
525	IGRR 03 00404					post 213					city of Poglae?						"C, JD, city"	Poglae	Lycia and Pamphylia	http://web3.forest.usf.edu/main/other/severan/jdi/images/524.jpg			Transcription				
193	CIL 06 00643					200-203					unknown						"LSS, C, G, JD, domus, military, soldiers, cohorts, mater avgg, mater castrorum, vigiles"	Rome	Italy	http://web3.forest.usf.edu/main/other/severan/jdi/images/192.jpg			Complete		[3 Silv]ano Felici / [pro salute L(uci) Septimi Severi Pii Pertinac]is et M(arci) Aureli Antonini Augg(ustorum) et / [[[P(ubli) Septimi Getae nob(is) Caes(aris) et Iuliae Au]g(ustae) mat(ris) Augg(ustorum) et castr(orum) e[t C(ai)]]] / [[[Fulvi Plautiani pr(aefecti) pr(aetorii) c(larissimi) v(iri) necessarii et comitis Augg(ustorum)]]] / [3 praef(ecto) vig(ilum)] L(ucio) Spurio Maximo tr(ibuno) coh(ortis) IIII vig(ilum) / [3]atim M(arci) Aureli Tatonis / [3] imagines Augg(ustorum) laeti posuer(unt) / [	"To blessed Silvanus on behalf of the health of Lucius Septimius Severus Pius Pertinax and Marcius Aurelius Antoninus Augusti and Publius Septimius Geta our Caesar and Julia Augusta mother of the augusti and of the camp and of Fulvius Plautianus Praetorian Praefect, senatorial order, friend and advisor of the Augusti... by the praefect of the vigiles Lucius Spurius Maximus, tribune of the 4th cohort of vigiles, ... atim of Marcus Aurelius Tato... the images of the Augusti... they happily erected"	
599	ILTun 00629 = AE 1938 00072	"Transcription from EDCS.

HG"															"LSS, C, G, JD, domus"			http://web3.forest.usf.edu/main/other/severan/jdi/images/598.jpg			Image		Pro salute Impp(eratorum) Augg(ustorum) Severi et Antonini [[[et]]] / [[[Getae Caes(aris)]]] et Iuliae Aug(ustae) [[[et Fulviae Plautillae]]] / C(aius) Aufidius Utilis Manciane cultor v(otum) s(olvit) l(ibens) a(nimo)		
540	Labraunda 00038	"Could not find transcription on EDCS
MG"																		http://web3.forest.usf.edu/main/other/severan/jdi/images/539.jpg			Image				
206	CIL 06 02837	"Transcription from EDCS
Publication: CIL 06, 02837 (p 870, 3320, 3339) = CIL 06, 32535"															"LSS, C, G, JD, domus"			http://web3.forest.usf.edu/main/other/severan/jdi/images/205.jpg			Translation		[Pro salute] Augg(ustorum) n[n(ostrorum) L(uci) S[eptimi Sev]eri / [Pii] Pertinac[is Aug(usti) Arab(ici) Adiab(ici) P]arthici / [max(imi) 3 M(arci) Aur(eli) A]ntonini Aug(usti) et / [P(ubli) Septimi Getae nobilissimi] Caesaris / [3 Pi]i Pert(inacis) Aug(usti) / [3] nn(ostrorum) Augg(ustorum) / [3] basibus / [3 qui infra scripti] sunt / [		
429	CIL 08 22403 = CIL 08 10359	"[SN] Uncertain about FIL; For Nepos, adnepos, etc to correspond logically with the former emperors, then Filius should agree with the Divine Septimius Severus, but it seems weird being separated by Julia Augusta.  Then again, Filius can’t agree with Caracalla either.

AB: Not sure I agree with the military designation to the translation. This transcription is filled in by the EDCS, and “MIL” is filled in to be mil(iaria)."				215											"C, LSS, JD"	Sitifis	Mauretania Sitifensis	http://web3.forest.usf.edu/main/other/severan/jdi/images/428.jpg			Translation		IMP(eratori) [caes](ari) M(arco) AVRELIO SE / VE[ro anto]NINO PIO FEL(ici) AVG(usto) / D(i)VI [sept s]EVERI PI(i) ARAB(ici) A / DIAB(enici) P[art(hici) ma]X(imi) BR(i)T(annici) M(a)X(imi) ET IVL(i)AE / DOMNAE A(v)G(ustae) M(a)TR(i) CASTR(orum) ET SE / N[at](us) ET PATR(iae) F(i)L D(i)VI M(arci) ANT(onini) PII / GER(manici) SAR(matici) NEP(os) DIVI ANT(onini) PII PRO / NEP(os) DIVI HAD(riani) ADNEP DIVI TRA(iani) (sic) / PART(hici) ET DIVI NER(vae) ABNEP PART(hico) / M(a)X(imo) BR(itannico) GER(manico) M(a)X(imo) P(ontifici) M(a)X(imo) TRIB(unica) /  POT(estati) XVIII IMP(eratori) III CO(n)S(uli) IIII P(ater) P(atriae) / [p]ROCO(n)S(uli) R P SITF NER ANTO N(i)N(i)ANOR MIL CONSTIT(uit) / [[ / / / ]]	"To Imperator Caesar Marcus Aurelius Severus Antoninus Pius Felix Augustus of Divine Septimius Severus Pius, Arabicus, Adiabenicus, Pathicus Maximus, Britannicus Maximus, son of Divine Marcus Antoninus Pius, Germanicus, Sarmaticus, grandson of Divine Antoninus Pius, great grandson of Divine Hardian, great-great grandson of Divine Trajan Pathicus, and great-great-great grandson of Divine Nerva, and to Julia Domna Augusta, Mater Castrorum, Mater Senatus, and Mater Patria.  Parthicus Maximus, Britannicus, Germanicus Maximus, Pontifex Maximus, in the 18th year of his Tribunicia Potestas, with his third acclamation as Imperator, four time Consul, Pater Patriae, Proconsul . . . the military erected this."	
229	AE 2003 02013	"EDCS cites this as CIL 08, 01483 = CIL 08, 15505 = CIL 08, 26546 = CIL 08, 26639 = CIL 08, 26650 = ILAfr 00527 = Dougga 00039 = Dougga-01, p 051 = AE 1997, 01654 = AE 2003, 02013"															"LSS, C, JD, decuriones"	Dougga/Thugga	Africa Proconsularis	http://web3.forest.usf.edu/main/other/severan/jdi/images/228.jpg			Translation		Pro salute Imp(eratoris) Caes(aris) di[vi Septimi S]everi Pii Arabici Adiabenici Pa[r]thici maximi Britannici m[aximi filii d]ivi M(arci) Antonini Germ(anici) Sarm(atici) nepotis di[vi A]ntonini Pii pronepotis di[v]i Hadriani abne[potis divi] Traia[ni Parthici et divi Ner]vae adnepotis / M(arci) Aureli Antonini Pii Felicis A[ug(usti) Parth(ici)] max(imi) Brit(annici) max(imi) Germ(anici) max(imi) pont(ificis) max(imi) [t]rib(unicia) potes(tate) XVII imp(eratoris) III co(n)s(ulis) IIII p(atris) p(atriae) pro[co(n)s(ulis) et I]uliae Domnae Piae Felicis Aug(ustae) matris Aug(usti) et castr[o]rum et senatus et patriae totiusque divinae domus [eorum] templum Victoriae [Germanicae(?) d]omini nostri / quod G[a]binia Hermiona testamen[to suo ex] HS C m(ilibus) n(ummum) fieri iussit perfectum et dedicatum es[t q]uo testamento die dedicationis et dei[nceps] quodannis epulum decurionibus ab her[e]dibus suis dari praecipit item agrum qui appellatur circus ad vo[l]uptatem po[p]uli rei publ(icae) remisit		
419	CIL 08 18070 = CIL 08 02552 = Waltzing 01435	"Transcription from EDCS.

HG"									Quintus Anicius Faustus						"LSS, C, G, JD, domus"			http://web3.forest.usf.edu/main/other/severan/jdi/images/418.jpg			Translation		[Imp(eratori) Caes(ari) L(ucio) Septimio Se]vero P[i]o Pertin(aci) Arab[ico Adiabenico] / [Parthico maximo Aug(usto) et M(arco) Au]relio Antonino Aug(usto) [[[et L(ucio) Septimio Getae Caes(ari)]]] <> / [et Iuliae Augustae matr]i Aug(usti) n(ostri) e[t] castrorum ded[icante Q(uinto) Anicio] / [Fausto leg(ato) Augg[[[g]]](ustorum) pr(o) pr(aetore) co(n)s(ule)] des(ignato) tesserari(i) [[leg(ionis) III]] Aug(ustae) P(iae) [V(indicis)] scholam ex lar]/[gissimis stipendiis(?) fecerunt] ob quam sollemnitatem [decreverunt arca] / [ut fiat ex qua HS qui ex eo colle]gio dimitentur singulis anular[i n(omine) dentur HS 3 mil(ia) n(ummum)] / [cur]ante C(aio) I[u]lio Tertullo qu(a)es[tore		
